OBJECTID,uuid,City,Surface_area,Potential_installable_area,Peak_installable_capacity,Energy_potential_per_year,Assumed_building_type,Estimated_tilt,Estimated_building_height,Estimated_capacity_factor,Unit_installation_price,Date_added,Comment,aoi
"1709",0e16b10a-0ac0-4595-9eb7-1e7df1674f68,StLucia,94.2900009155273,50.5299987792969,9.80000019073486,13767.349609375,Single-family residential,23.2700004577637,8.63,"1404.41",,2023-01-03T13:15:51.000,,Soufriere
"1710",3c5ca931-f3e5-4da2-9ac5-13a377e28c0a,StLucia,95.879997253418,52.2299995422363,10.1300001144409,14013.990234375,Single-family residential,23.3799991607666,5.61,"1383.03",,2023-01-03T13:15:51.000,,Soufriere
"1711",03f1de17-2f17-4fa4-8dff-28ec4fe3b047,StLucia,36.8300018310547,11.2799997329712,2.19000005722046,2787.97998046875,Single-family residential,33.439998626709,6.86,"1274.52",,2023-01-03T13:15:51.000,,Soufriere
"1712",d5e36387-dfe3-473e-849d-d1a088c4561d,StLucia,59.9900016784668,22.1900005340576,4.30000019073486,6278.68017578125,Single-family residential,27.1399993896484,,"1459.93",,2023-01-03T13:15:51.000,,Soufriere
"1713",dd33dca4-32d0-477c-883f-9f53dff8e7dd,StLucia,36.7900009155273,10.1999998092651,1.98000001907349,2395.22998046875,Commercial,34.9599990844727,3.89,"1210.06",,2023-01-03T13:15:51.000,,Soufriere
"1714",93110ebe-f353-4b18-861b-f0797a8a95ab,StLucia,99.1100006103516,54.810001373291,10.6300001144409,16449.9296875,Commercial,17.5900001525879,23.63,"1547.0",,2023-01-03T13:15:51.000,,Soufriere
"1715",f54fec4d-1af6-48cf-8d0b-f8041b442841,StLucia,91.2300033569336,45.2799987792969,8.77999973297119,13589.5703125,Single-family residential,26.8999996185303,9.17,"1547.0",,2023-01-03T13:15:51.000,,Soufriere
"1716",4d1c6bdd-7fdc-4398-beb3-57b5964b6a84,StLucia,48.2900009155273,23.9899997711182,4.65000009536743,7193.81982421875,Single-family residential,28.7000007629395,9.12,"1546.0",,2023-01-03T13:15:51.000,,Soufriere
"1717",175de06d-2bcd-4d57-b81f-7efff2abe39d,StLucia,158.470001220703,98.9199981689453,19.1900005340576,26775.150390625,Single-family residential,20.7900009155273,15.9,"1395.19",,2023-01-03T13:15:51.000,,Soufriere
"1718",f5455522-640b-4c17-ba48-41f9c7bc9a5e,StLucia,49.7900009155273,23.3700008392334,4.53000020980835,7012.39990234375,Single-family residential,25.1299991607666,10.09,"1546.39",,2023-01-03T13:15:51.000,,Soufriere
"1719",6a08dfca-bfa9-43c3-9df2-648c9754cf31,StLucia,121.26000213623,70.8600006103516,13.7600002288818,19552.029296875,Single-family residential,24.8500003814697,7.6,"1420.8",,2023-01-03T13:15:51.000,,Soufriere
"1720",b8f26382-ec39-47e0-9b37-47e0701d98c3,StLucia,21.1700000762939,9.46000003814697,1.8400000333786,2441.22998046875,Single-family residential,20.6900005340576,5.82,"1329.6",,2023-01-03T13:15:51.000,,Soufriere
"1721",1f54679c-affe-4aa6-baad-6e9f62babcd3,StLucia,18.7299995422363,7.03999996185303,1.36000001430511,2110.86010742188,Single-family residential,23.4799995422363,2.67,"1546.5",,2023-01-03T13:15:51.000,,Soufriere
"1722",a2a5d5f4-fb90-41cd-a038-8cca59ffa694,StLucia,30.0400009155273,14.9899997711182,2.91000008583069,4495.68017578125,Single-family residential,24.3299999237061,2.28,"1546.0",,2023-01-03T13:15:51.000,,Soufriere
"1723",b1d9bd2b-adfa-4311-b11f-b6fbf3ab77a9,StLucia,25.4500007629395,12.0900001525879,2.34999990463257,3244.19995117188,Single-family residential,23.0799999237061,,"1383.0",,2023-01-03T13:15:51.000,,Soufriere
"1724",07e41f00-2783-40fb-86e5-a72208aa7d7c,StLucia,108.580001831055,56.6699981689453,10.9899997711182,16313.740234375,Single-family residential,20.8600006103516,,"1484.0",,2023-01-03T13:15:51.000,,Soufriere
"1725",870e0112-2e8d-4814-853d-c09ce52beed2,StLucia,87.120002746582,50.5299987792969,9.80000019073486,14889.41015625,Single-family residential,22.9899997711182,3.13,"1519.03",,2023-01-03T13:15:51.000,,Soufriere
"1726",529cdc92-051e-4538-b406-716b46427c23,StLucia,83.0199966430664,43.6699981689453,8.47000026702881,11355.51953125,Single-family residential,20.25,,"1340.46",,2023-01-03T13:15:51.000,,Soufriere
"1727",08bc7e64-c835-4c6b-a92c-66ad36d7b528,StLucia,85.8300018310547,45.7099990844727,8.86999988555908,13044.2802734375,Single-family residential,25.3199996948242,4.68,"1471.12",,2023-01-03T13:15:51.000,,Soufriere
"1728",c60f8fa4-784a-48dd-a591-294a567f9f82,StLucia,52.4799995422363,26.0699996948242,5.05999994277954,7371.89013671875,Single-family residential,23.7800006866455,4.62,"1457.63",,2023-01-03T13:15:51.000,,Soufriere
"1729",859cffca-1d08-4f12-8198-946abcb7e7b5,StLucia,21.3199996948242,8.55000019073486,1.6599999666214,2153.080078125,Single-family residential,21.4899997711182,,"1298.0",,2023-01-03T13:15:51.000,,Soufriere
"1730",2a03164a-c412-4a21-b918-bd95a14f09d0,StLucia,560.940002441406,410.109985351563,79.4800033569336,126535.8125,Commercial,11.4499998092651,8.22,"1592.0",,2023-01-03T13:15:51.000,,Soufriere
"1731",44ad72f9-0d09-44f5-ad45-ec6eb4855a64,StLucia,107.76000213623,64.3899993896484,12.4899997711182,17351.900390625,Commercial,12.3299999237061,15.71,"1389.0",,2023-01-03T13:15:51.000,,Soufriere
"1732",bcbbdf16-7ab6-47db-a471-ff2926aea0e8,StLucia,24.8299999237061,11.8199996948242,2.28999996185303,3457.86010742188,Single-family residential,24.4699993133545,3.97,"1507.88",,2023-01-03T13:15:51.000,,Soufriere
"1733",78eb4f0d-9b7e-4814-88d0-7a7e1b7614d5,StLucia,59.2099990844727,29.7600002288818,5.76999998092651,8717.7001953125,Single-family residential,23.0599994659424,4.75,"1510.08",,2023-01-03T13:15:51.000,,Soufriere
"1734",87b6ba7f-3c3f-4ba6-b13d-7d5195fb6140,StLucia,67.1100006103516,28.0900001525879,5.44999980926514,8086.68994140625,Single-family residential,21.0799999237061,5.41,"1484.0",,2023-01-03T13:15:51.000,,Soufriere
"1735",5e581f15-a870-4b83-9416-79080ec10d1c,StLucia,19.6900005340576,7.5,1.45000004768372,2140.67993164063,Single-family residential,26.2199993133545,18.37,"1472.0",,2023-01-03T13:15:51.000,,Soufriere
"1736",e515bc0f-2fbc-4db2-8733-b2a07a760770,StLucia,42.6199989318848,22.1200008392334,4.28999996185303,5554.1201171875,Single-family residential,24.3799991607666,11.34,"1294.0",,2023-01-03T13:15:51.000,,Soufriere
"1737",e6a1418e-1f97-4d3c-8764-e8c81aaa0f15,StLucia,57.310001373291,30.1200008392334,5.84000015258789,8015.5,Single-family residential,23.8799991607666,5.03,"1373.15",,2023-01-03T13:15:51.000,,Soufriere
"1738",f94c4ef4-be31-4389-8df9-48b6a5faad6e,StLucia,73.9700012207031,41.1500015258789,7.98000001907349,10512.9404296875,Single-family residential,21.4899997711182,3.36,"1316.87",,2023-01-03T13:15:51.000,,Soufriere
"1739",e78f22b0-8781-427f-856d-c11fea38ce98,StLucia,63.0200004577637,25.3700008392334,4.92000007629395,6774.14990234375,Single-family residential,20.6599998474121,3.82,"1377.59",,2023-01-03T13:15:51.000,,Soufriere
"1740",4a8b4c18-e428-40e3-88d6-7b142153285d,StLucia,15.0200004577637,6.15999984741211,1.20000004768372,1774.7900390625,Single-family residential,20.9400005340576,4.61,"1484.0",,2023-01-03T13:15:51.000,,Soufriere
"1741",9d56e78d-affb-4bbe-8b7a-0c1e762728d5,StLucia,133.850006103516,75.0500030517578,14.5699996948242,20401.330078125,Single-family residential,24.2999992370605,24.52,"1399.85",,2023-01-03T13:15:51.000,,Soufriere
"1742",0bbb23ea-84b1-49ce-9dd5-d4a6f32564a6,StLucia,66.5599975585938,31.5499992370605,6.13000011444092,8340.2900390625,Single-family residential,24.3099994659424,,"1361.45",,2023-01-03T13:15:51.000,,Soufriere
"1743",66942127-b6b6-4702-8b38-b3dee4acb424,StLucia,53.8400001525879,28.0400009155273,5.44000005722046,7220.85009765625,Single-family residential,24.0599994659424,,"1327.64",,2023-01-03T13:15:51.000,,Soufriere
"1744",c238a6b0-fee3-494d-9ee5-e67589bf1909,StLucia,110.190002441406,62.5699996948242,12.1400003433228,15986.259765625,Single-family residential,23.7700004577637,5.99,"1317.07",,2023-01-03T13:15:51.000,,Soufriere
"1745",216da381-689f-47be-87c5-ef894d091a15,StLucia,164.149993896484,91.1500015258789,17.6800003051758,23121.279296875,Single-family residential,22.2800006866455,13.32,"1307.6",,2023-01-03T13:15:51.000,,Soufriere
"1746",953fdc35-ae98-4721-bf1c-0d34d12dcc9d,StLucia,103.279998779297,59.2200012207031,11.5,16805.490234375,Single-family residential,25.3500003814697,18.12,"1461.41",,2023-01-03T13:15:51.000,,Soufriere
"1747",b2a59190-6d08-4678-b75c-c81d068c1ce0,StLucia,12.0799999237061,0,0,0,Single-family residential,23.1100006103516,14.13,,,2023-01-03T13:15:51.000,,Soufriere
"1748",1c1b970a-5c62-40c2-9c1a-ad42e57a6006,StLucia,70.6500015258789,34.1399993896484,6.63000011444092,9638.990234375,Single-family residential,27.1599998474121,11.55,"1453.69",,2023-01-03T13:15:51.000,,Soufriere
"1749",8f557d32-ff1d-4ec7-9b54-89c20f3a2b57,StLucia,46.2799987792969,23.5300006866455,4.55999994277954,6332.4599609375,Single-family residential,21.7299995422363,4.43,"1387.21",,2023-01-03T13:15:51.000,,Soufriere
"1750",1fd5bd29-1c1a-4d41-935b-85bc2ff9cd21,StLucia,55.7200012207031,28.6499996185303,5.55999994277954,7720.93994140625,Single-family residential,24.3600006103516,3.64,"1389.0",,2023-01-03T13:15:51.000,,Soufriere
"1751",14733685-1840-4e59-9695-76dbb9208a65,StLucia,51.2900009155273,22.9099998474121,4.44999980926514,6714.97021484375,Single-family residential,21.8899993896484,3.52,"1510.56",,2023-01-03T13:15:51.000,,Soufriere
"1752",be593604-a35d-4d3a-a915-29e424a166c2,StLucia,62.1100006103516,34.6100006103516,6.71000003814697,10200.6904296875,Single-family residential,22.2299995422363,5.15,"1520.77",,2023-01-03T13:15:51.000,,Soufriere
"1753",1d212f96-a799-4131-b899-de0fc92887f0,StLucia,35.689998626709,16.6700000762939,3.23000001907349,4675.580078125,Single-family residential,20.2299995422363,19.24,"1446.03",,2023-01-03T13:15:51.000,,Soufriere
"1754",552be35b-88e4-40b7-b7c4-bc6fe05d79ff,StLucia,38.5699996948242,17.4699993133545,3.39000010490417,5238.240234375,Single-family residential,20.7800006866455,4.01,"1546.0",,2023-01-03T13:15:51.000,,Soufriere
"1755",182c6369-99d4-426f-b065-7a1400aab05b,StLucia,34.5999984741211,10.6300001144409,2.05999994277954,2852.05004882813,Single-family residential,20.7199993133545,10.29,"1383.0",,2023-01-03T13:15:51.000,,Soufriere
"1756",5dca9bec-12fe-4169-8645-1348f63de805,StLucia,54.060001373291,25.5,4.94999980926514,6999.85009765625,Single-family residential,20.2199993133545,,"1415.24",,2023-01-03T13:15:51.000,,Soufriere
"1757",aa500e36-ad74-4e67-8f66-69ca4d7a3c57,StLucia,40.4799995422363,9.68000030517578,1.87999999523163,2531.3798828125,Single-family residential,24.7999992370605,4.22,"1349.82",,2023-01-03T13:15:51.000,,Soufriere
"1758",032cd492-e5ae-4835-9ae2-61ba618d9d4d,StLucia,46.5699996948242,25.1900005340576,4.8899998664856,7477.14013671875,Single-family residential,22.8500003814697,10.73,"1528.71",,2023-01-03T13:15:51.000,,Soufriere
"1759",ae4c0d54-58a7-4fc5-819e-893c9578d92c,StLucia,612.549987792969,346.880004882813,67.2900009155273,94490.6484375,Public,34.439998626709,2.73,"1404.14",,2023-01-03T13:15:51.000,,Soufriere
"1760",ea47c77e-2fbd-4c12-8a3e-c6035b8d9c22,StLucia,64.1800003051758,30.9099998474121,6,8767.25,Single-family residential,25.2999992370605,7.15,"1462.08",,2023-01-03T13:15:51.000,,Soufriere
"1761",ff236988-e942-4520-b589-f9542b15f717,StLucia,98.120002746582,55.0900001525879,10.6899995803833,15443.990234375,Single-family residential,22.2700004577637,18.33,"1445.01",,2023-01-03T13:15:51.000,,Soufriere
"1762",218a70e8-6361-42c8-a4ab-27edf03cac27,StLucia,120.889999389648,70.879997253418,13.75,19031.189453125,Single-family residential,23.0599994659424,2.37,"1383.96",,2023-01-03T13:15:51.000,,Soufriere
"1763",4aea5968-d146-4215-a964-0765360a5afd,StLucia,21.6299991607666,0,0,0,Single-family residential,21.8400001525879,17.7,,,2023-01-03T13:15:51.000,,Soufriere
"1764",a7de225f-fa3a-4ff4-8d0e-edb87afdc92b,StLucia,72.4700012207031,18.7700004577637,3.64000010490417,4716.580078125,Single-family residential,22.9599990844727,,"1295.53",,2023-01-03T13:15:51.000,,Soufriere
"1765",ba5d085d-672a-4e4d-9e1b-2c8c054d6e68,StLucia,54.7299995422363,28.6700000762939,5.55999994277954,7206.89990234375,Public health facilities,21.4099998474121,8.91,"1295.69",,2023-01-03T13:15:51.000,,Soufriere
"1766",2d24ea35-5817-470b-bf0c-4f3296863743,StLucia,17.3299999237061,7.23999977111816,1.4099999666214,1884.78002929688,Single-family residential,24.9300003051758,13.86,"1341.0",,2023-01-03T13:15:51.000,,Soufriere
"1767",7b728416-aa73-4f1d-beb7-973b3cbeee69,StLucia,116.110000610352,67.9700012207031,13.1899995803833,18645.330078125,Commercial,32.7099990844727,19.4,"1414.0",,2023-01-03T13:15:51.000,,Soufriere
"1768",5d803a99-6467-478d-b500-99155fc7e5cb,StLucia,23.25,10.9399995803833,2.11999988555908,2531.01000976563,Single-family residential,37.689998626709,10.02,"1193.0",,2023-01-03T13:15:51.000,,Soufriere
"1769",ae900de8-f7a9-494f-98e4-7d49c4e40b26,StLucia,62.8800010681152,20.7800006866455,4.03999996185303,5962.830078125,Single-family residential,22.5200004577637,3.23,"1477.73",,2023-01-03T13:15:51.000,,Soufriere
"1770",a18a41c8-7730-4e86-b464-4d0212c086e6,StLucia,76.3000030517578,39.9700012207031,7.75,11143.6396484375,Single-family residential,20.4899997711182,3.08,"1437.28",,2023-01-03T13:15:51.000,,Soufriere
"1771",b70a4be1-1772-4a98-98bf-3af0068b4061,StLucia,22.9400005340576,8.25,1.60000002384186,2149.03002929688,Single-family residential,24.9899997711182,4.39,"1343.5",,2023-01-03T13:15:51.000,,Soufriere
"1772",40af34ff-874a-47ee-a301-3f051577a5c8,StLucia,116.080001831055,67.870002746582,13.1700000762939,16546.029296875,Single-family residential,23.8899993896484,8,"1256.64",,2023-01-03T13:15:51.000,,Soufriere
"1773",5edd316d-0ea6-4fcd-ac73-eb36c0215a96,StLucia,22.0699996948242,0,0,0,Single-family residential,25.3500003814697,7.84,,,2023-01-03T13:15:51.000,,Soufriere
"1774",965ca37c-8b50-4738-9445-ae0e96be1068,StLucia,52.0400009155273,17.8799991607666,3.47000002861023,4489.6201171875,Single-family residential,23.3400001525879,5.34,"1294.0",,2023-01-03T13:15:51.000,,Soufriere
"1775",b80fde08-ec51-4ccf-8a45-c677d0f08bb4,StLucia,94.1399993896484,53.3499984741211,10.3500003814697,13394.01953125,Single-family residential,20.4599990844727,5.19,"1294.0",,2023-01-03T13:15:51.000,,Soufriere
"1776",bbd371b7-2e10-4e37-8ce7-15af9cd0d10f,StLucia,115.410003662109,67.9700012207031,13.1899995803833,16588.41015625,Single-family residential,26.7700004577637,7.84,"1258.04",,2023-01-03T13:15:51.000,,Soufriere
"1777",4588ff32-acf1-4966-a7be-1454a66417b2,StLucia,65.4300003051758,29.0400009155273,5.63000011444092,7258.68017578125,Single-family residential,22.8500003814697,6.8,"1288.31",,2023-01-03T13:15:51.000,,Soufriere
"1778",3cf3ebb8-5d07-481f-8d10-fefd38c3ff21,StLucia,50.4599990844727,23.6000003814697,4.57999992370605,6076.419921875,Single-family residential,21.9599990844727,,"1327.38",,2023-01-03T13:15:51.000,,Soufriere
"1779",701310ab-9b44-42c1-a7a8-81ed6d7cafc7,StLucia,127.779998779297,73.4599990844727,14.25,20710.369140625,Commercial,11.5299997329712,11.14,"1453.29",,2023-01-03T13:15:51.000,,Soufriere
"1780",582fa02b-1669-4bda-8d3f-7ecbe96771bb,StLucia,53.0900001525879,26.9500007629395,5.23000001907349,7645.81005859375,Single-family residential,23.1299991607666,2.19,"1462.52",,2023-01-03T13:15:51.000,,Soufriere
"1781",8bb82546-5520-4288-b4de-8bb3e3b8f680,StLucia,55.1100006103516,26.6200008392334,5.15999984741211,6963.5,Single-family residential,21.8899993896484,,"1348.56",,2023-01-03T13:15:51.000,,Soufriere
"1782",9f39ab8d-9df2-4739-9e38-a53c887533ce,StLucia,130.839996337891,66.5100021362305,12.8999996185303,17528.990234375,Single-family residential,25.9099998474121,5.27,"1358.44",,2023-01-03T13:15:51.000,,Soufriere
"1783",b26c33fc-0639-4b2c-8b26-4c4f7a973d3f,StLucia,21.8999996185303,9.59000015258789,1.86000001430511,2569.92993164063,Single-family residential,21.4300003051758,2.91,"1381.4",,2023-01-03T13:15:51.000,,Soufriere
"1784",3ac1ea4d-4bbc-4120-a108-9be58e9a419f,StLucia,136.119995117188,79.7200012207031,15.4499998092651,22327.16015625,Single-family residential,22.6499996185303,,"1445.07",,2023-01-03T13:15:51.000,,Soufriere
"1785",c984e0da-d9dc-49f9-bc93-1c74b55fc3b1,StLucia,33.0299987792969,11.1000003814697,2.15000009536743,3207.82006835938,Single-family residential,19.0599994659424,5.27,"1489.2",,2023-01-03T13:15:51.000,,Soufriere
"1786",994e45b5-80ba-43fc-a4c9-4984ff4845e7,StLucia,178.529998779297,113.099998474121,21.9400005340576,30104.220703125,Single-family residential,24.7999992370605,2.27,"1372.0",,2023-01-03T13:15:51.000,,Soufriere
"1787",1dbdaf77-7b4a-4131-b607-46d03612963f,StLucia,76.2399978637695,43.5699996948242,8.44999980926514,11533.740234375,Single-family residential,22.0900001525879,3.08,"1364.52",,2023-01-03T13:15:51.000,,Soufriere
"1788",1a9130e4-98b4-4f90-94ed-2266f882aa8c,StLucia,191.110000610352,102.980003356934,19.9799995422363,28761.330078125,Single-family residential,24.1599998474121,19.2,"1439.66",,2023-01-03T13:15:51.000,,Soufriere
"1789",8ff5d5fd-2f45-4a7a-86d9-2199b5285966,StLucia,75.379997253418,41.9500007629395,8.14000034332275,10531.08984375,Hotels,19.9799995422363,3.89,"1294.0",,2023-01-03T13:15:51.000,,Soufriere
"1790",c29bd337-2df6-4813-a81b-38ae425df5da,StLucia,46.2400016784668,14.1999998092651,2.75999999046326,3984.94995117188,Single-family residential,22.4300003051758,3.44,"1446.13",,2023-01-03T13:15:51.000,,Soufriere
"1791",e6a46dcb-3df7-4b49-b0ae-062b67cc1e3f,StLucia,368.040008544922,252.990005493164,49.1300010681152,70612.453125,Commercial,20.1100006103516,5.87,"1437.29",,2023-01-03T13:15:51.000,,Soufriere
"1792",0ed608b1-9d28-4639-badd-a4d8f5f3b83b,StLucia,174.789993286133,103.75,20.1299991607666,30653.259765625,Single-family residential,24.8500003814697,12.71,"1522.94",,2023-01-03T13:15:51.000,,Soufriere
"1793",3c6aa9e9-b481-4c4c-84ac-246f91bc3009,StLucia,42.689998626709,22.7199993133545,4.40999984741211,6814.64013671875,Single-family residential,22.7099990844727,2.17,"1546.0",,2023-01-03T13:15:51.000,,Soufriere
"1794",6530cd26-9c38-4333-9e92-8eb91fd02543,StLucia,63.75,34.7999992370605,6.75,9558.599609375,Single-family residential,36.2000007629395,5.02,"1416.0",,2023-01-03T13:15:51.000,,Soufriere
"1795",ceda5657-cd60-461d-ad8b-321aa7d6cca9,StLucia,79.8300018310547,45.6399993896484,8.85000038146973,13688.7802734375,Single-family residential,23.9599990844727,2.26,"1546.0",,2023-01-03T13:15:51.000,,Soufriere
"1796",6d1885b3-fee8-4b08-9abc-2d7fde19b31c,StLucia,91.5299987792969,45.9099998474121,8.90999984741211,12824.900390625,Single-family residential,23.5900001525879,4.7,"1440.0",,2023-01-03T13:15:51.000,,Soufriere
"1797",be7b1edf-c4f0-494e-a12c-9c085eda2ddc,StLucia,61.7799987792969,31.8400001525879,6.17999982833862,8157.9501953125,Single-family residential,23.1399993896484,7.84,"1320.58",,2023-01-03T13:15:51.000,,Soufriere
"1798",c93e7624-ebf0-417a-aba9-cf0af609daff,StLucia,65.8199996948242,37.7900009155273,7.32000017166138,10379.4599609375,Single-family residential,20.9300003051758,3.35,"1417.22",,2023-01-03T13:15:51.000,,Soufriere
"1799",01db9cba-629e-45b4-a21f-884621fe586b,StLucia,100.690002441406,36.060001373291,7,9638.849609375,Single-family residential,29.9300003051758,3.44,"1377.7",,2023-01-03T13:15:51.000,,Soufriere
"1800",b656baf4-38d7-4f83-afd1-9fc8503c4570,StLucia,88.2200012207031,50.6800003051758,9.82999992370605,13265.4697265625,Single-family residential,21.8899993896484,2.52,"1349.27",,2023-01-03T13:15:51.000,,Soufriere
"1801",0d6e2473-675a-46c9-afd0-a92f4009c61f,StLucia,331.480010986328,183.759994506836,35.6500015258789,50873.12890625,Hotels,28.3700008392334,13.13,"1427.0",,2023-01-03T13:15:51.000,,Soufriere
"1802",17ef2486-916e-4b1d-a707-f9eb82dcb7ef,StLucia,78.3899993896484,44.5999984741211,8.64999961853027,12017.009765625,Single-family residential,21.6900005340576,4.56,"1389.02",,2023-01-03T13:15:51.000,,Soufriere
"1803",fd9457ae-e4ab-40bd-8ed6-4380c369462f,StLucia,47.0900001525879,11.8100004196167,2.28999996185303,2796.2900390625,Single-family residential,33.7599983215332,3.87,"1220.0",,2023-01-03T13:15:51.000,,Soufriere
"1804",e7e85b81-56dc-4999-8ca6-519be08c436d,StLucia,157.820007324219,79.3399963378906,15.3900003433228,21500.669921875,Commercial,21.7199993133545,12.58,"1396.85",,2023-01-03T13:15:51.000,,Soufriere
